ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
48,Texas,TX,48431,Sterling County,48431,"Sterling County, Texas",923.44894494254,1392,163,521,63,392,54,149,173,0,15,27,33,81,50,306,207,183,57,482,100,109,53,15,16,30,66,478,234,0,21,95,48,0,21,0,15,36,2,11.0,12.7,0.0,8.3,6.9,8.4,9.9,5.8,22.6,14.3,13.1,4.6,34.6,4.9,8.0,4.3,3.8,4.0,2.4,5.2,34.3,16.3,0.0,4.0,18.2,8.6,0.0,5.4,0.0,12.0,2.6,0.3,0.0237,0.0,0.0198,0.1265,0.8735,1.0435,0.0474,0.1858,0.996,0.0237,0.1779,0.3715,1.7549,0.1067,0.336,0.336,0.336,0.0,0.7154,0.0,0.0,0.6166,1.332,0.0672,4.4664,0.0356,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1337,45,30,2,12,466,152,3,8,2,4,0,15,5,9,0,15,11.5,7.5,0.1,0.9,33.5,9.9,0.2,0.5,0.1,0.3,0.0,3.5,0.4,0.7,0.0,3.5
48,Texas,TX,48433,Stonewall County,48433,"Stonewall County, Texas",916.3122085474,1331,119,706,85,450,68,296,116,12,15,65,48,147,51,234,94,270,59,369,86,187,75,6,19,1,58,375,189,0,21,110,59,5,17,11,13,42,3,23.0,8.7,1.8,2.1,14.4,10.4,19.1,6.0,18.2,6.8,20.3,5.0,27.7,5.5,14.5,5.8,1.3,4.2,0.1,4.9,28.2,14.0,0.0,3.0,15.6,7.8,1.1,3.8,2.4,2.8,3.2,0.4,0.3874,0.087,0.1028,0.6917,0.6166,1.8855,0.2806,0.6601,0.8538,0.4071,0.0277,0.0277,1.9764,0.1739,0.2372,0.2372,0.2372,0.0,0.6166,0.1028,0.1028,0.6759,1.4981,0.1225,5.5972,0.1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,67,38,6,10,357,127,0,15,0,15,0,15,12,19,0,15,14.9,7.8,0.5,0.7,26.8,9.2,0.0,3.7,0.0,3.7,0.0,3.7,0.9,1.4,0.0,3.7
48,Texas,TX,48435,Sutton County,48435,"Sutton County, Texas",1453.93456197705,3345,0,1641,141,1068,139,982,285,71,53,180,87,395,175,540,217,442,158,1084,160,213,89,179,96,139,116,2556,240,45,54,303,107,112,81,27,36,23,15,29.5,8.6,4.7,3.5,16.9,7.8,20.0,8.1,16.2,6.5,13.2,4.7,32.4,4.8,6.4,2.7,16.7,8.7,4.4,3.7,76.4,7.2,2.7,3.3,18.5,6.3,10.5,7.5,2.5,3.3,0.7,0.4,0.6957,0.5217,0.2174,0.7312,0.3992,2.5652,0.5257,0.1937,0.9763,0.0079,1.0,0.6798,2.8577,0.7668,0.9012,0.9012,0.9012,0.5929,0.747,0.9684,0.1265,0.1107,2.5455,0.5217,8.8696,0.6759,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,1,0,0,1,4,3448,378,119,5,42,2496,241,0,15,14,20,8,14,26,36,7,11,35.4,9.9,0.1,1.2,74.6,7.2,0.0,1.5,0.4,0.6,0.2,0.4,0.8,1.1,0.2,0.3
48,Texas,TX,48437,Swisher County,48437,"Swisher County, Texas",890.15920540591,6989,0,3042,23,2401,137,2645,452,146,116,556,150,1001,262,1300,376,1208,97,1748,44,1025,193,107,71,351,248,4049,147,18,29,167,76,70,57,194,83,643,45,41.5,7.1,5.2,4.1,23.2,6.1,22.1,5.6,20.4,5.9,17.3,1.4,25.0,0.6,16.1,3.0,4.4,2.9,5.3,3.8,57.9,2.1,0.6,1.0,5.5,2.5,2.9,2.4,8.1,3.3,9.2,0.6,0.9486,0.6008,0.668,0.7905,0.7747,3.7826,0.9209,0.4941,0.6403,0.5494,0.2372,0.7549,2.6759,0.6403,0.7312,0.7312,0.7312,0.2213,0.0949,0.3399,0.8972,0.8735,2.4268,0.4466,9.6165,0.7945,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6291,687,154,551,124,3183,0,7,10,13,21,0,21,174,121,121,142,28.6,6.2,7.9,1.8,45.5,0.0,0.1,0.1,0.2,0.3,0.0,0.7,2.5,1.7,1.7,2.0
48,Texas,TX,48439,Tarrant County,48439,"Tarrant County, Texas",865.248890470418,2113854,0,812186,209,754969,2321,409027,8944,54695,2933,218177,4060,176658,4668,354610,8632,247826,155,544440,0,206377,4183,55814,2575,105213,3579,1186346,1456,137552,3146,15958,1115,31234,1742,32897,1794,27379,227,19.6,0.4,4.9,0.3,28.9,0.5,12.9,0.3,16.9,0.4,11.7,0.1,25.8,0.0,9.8,0.2,7.4,0.3,5.3,0.2,56.1,0.1,16.9,0.4,2.0,0.1,4.1,0.2,4.4,0.2,1.3,0.0,0.2372,0.5692,0.9249,0.3162,0.4862,2.5337,0.5178,0.1028,0.7273,0.0711,0.6838,0.7549,2.3399,0.415,0.6917,0.6917,0.6917,0.9684,0.0079,0.6364,0.4743,0.3597,2.4467,0.4664,8.012,0.5178,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2089515,59481,1847,357665,3097,630175,0,120991,1457,3529,467,3919,369,62621,3729,7446,1381,7.9,0.2,16.9,0.1,29.8,0.0,5.7,0.1,0.2,0.1,0.2,0.1,3.0,0.2,0.4,0.1
48,Texas,TX,48441,Taylor County,48441,"Taylor County, Texas",915.53597557303,143029,0,60980,87,53888,644,33697,2270,1621,300,15199,970,8727,701,21170,1803,20948,70,35084,0,20026,1006,3539,477,2622,625,55314,501,5769,722,2970,449,1347,285,2505,397,6913,91,24.6,1.7,2.4,0.5,28.2,1.8,10.0,0.8,15.5,1.3,14.6,0.1,24.5,0.0,14.7,0.7,6.6,0.9,2.0,0.5,38.7,0.4,9.5,1.2,4.9,0.7,2.5,0.5,4.6,0.7,4.8,0.1,0.4585,0.1462,0.913,0.1304,0.3399,1.988,0.3162,0.2806,0.6008,0.415,0.5455,0.2885,2.1304,0.2609,0.4111,0.4111,0.4111,0.8735,0.0791,0.2648,0.4941,0.751,2.4625,0.4822,6.992,0.332,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151395,6133,624,10902,508,36517,0,3209,271,137,71,16,19,3745,540,788,486,11.4,1.1,7.6,0.4,25.5,0.0,2.2,0.2,0.1,0.1,0.0,0.1,2.6,0.4,0.6,0.3
48,Texas,TX,48443,Terrell County,48443,"Terrell County, Texas",2357.956493668682,862,252,659,109,436,110,60,50,0,15,78,56,45,39,87,62,295,108,108,59,230,121,11,12,13,58,405,285,0,21,33,28,3,15,14,20,0,15,7.0,5.4,0.0,12.8,17.9,12.0,6.3,4.8,10.1,5.6,34.2,10.7,12.5,5.3,26.7,8.9,2.5,2.7,1.5,6.8,47.0,30.1,0.0,3.2,5.0,4.1,0.7,3.4,3.2,4.5,0.0,1.7,0.004,0.0,0.249,0.0237,0.0395,0.3162,0.0119,0.9763,0.004,0.9802,0.0553,0.17,2.1858,0.3043,0.6047,0.6047,0.6047,0.0,0.083,0.0632,0.2451,0.0,0.3913,0.0,3.498,0.0158,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,562,112,60,0,15,405,186,0,15,0,15,0,15,0,15,0,15,25.7,12.4,0.0,5.6,47.0,11.6,0.0,5.6,0.0,5.6,0.0,5.6,0.0,5.6,0.0,5.6
48,Texas,TX,48445,Terry County,48445,"Terry County, Texas",888.850467889078,11816,0,4789,37,4170,201,4007,604,249,123,1081,288,1766,306,2407,403,1749,31,3236,89,1549,270,487,155,894,283,7378,21,147,93,413,142,121,106,330,170,786,45,36.4,5.5,4.8,2.3,25.9,6.8,24.0,4.2,21.8,3.7,14.8,0.3,27.4,0.8,14.0,2.5,11.7,3.7,8.2,2.6,62.4,0.2,3.1,1.9,8.6,2.9,2.9,2.5,7.9,4.0,6.7,0.4,0.8933,0.5494,0.8538,0.8419,0.834,3.9724,0.9486,0.2885,0.8379,0.3597,0.9289,0.8656,3.2806,0.913,0.7905,0.7905,0.7905,0.6245,0.2451,0.3399,0.8854,0.8103,2.9052,0.7036,10.9487,0.9447,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,10584,774,171,499,60,6733,0,22,32,37,30,0,23,87,59,0,23,18.6,4.1,4.2,0.5,57.0,0.0,0.2,0.3,0.3,0.3,0.0,0.4,0.7,0.5,0.0,0.4
48,Texas,TX,48447,Throckmorton County,48447,"Throckmorton County, Texas",912.551862327288,1439,155,924,68,635,69,409,137,19,28,79,38,104,43,381,103,367,55,264,75,214,48,17,20,12,58,227,204,5,6,113,41,7,17,16,13,0,15,28.4,9.0,2.5,3.7,12.4,5.8,9.8,3.6,26.5,6.2,25.5,4.3,18.3,3.9,14.9,3.5,2.7,3.1,0.9,4.4,15.8,14.1,0.5,0.6,12.2,4.1,1.1,2.7,2.5,2.1,0.0,1.0,0.6601,0.1621,0.0711,0.1225,0.9486,1.9644,0.3083,0.8814,0.0711,0.4308,0.0751,0.087,1.5454,0.0474,0.0277,0.0277,0.0277,0.1897,0.4071,0.1028,0.1265,0.0,0.8261,0.0079,4.3636,0.0316,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1166,106,42,3,6,186,77,6,7,0,15,0,15,32,28,0,15,16.7,5.8,0.2,0.4,12.9,4.9,0.4,0.5,0.0,3.4,0.0,3.4,2.2,1.9,0.0,3.4
48,Texas,TX,48449,Titus County,48449,"Titus County, Texas",406.300785588872,31301,0,12059,40,10802,273,10098,895,560,154,2555,324,4354,364,6152,671,4525,66,9001,55,4052,419,1056,229,2774,420,17950,110,495,166,1806,289,1041,219,504,143,245,5,32.6,2.9,4.0,1.1,23.7,2.9,22.4,1.9,19.8,2.2,14.5,0.2,28.8,0.2,13.0,1.3,9.7,2.1,9.6,1.4,57.3,0.4,4.1,1.4,15.0,2.4,9.6,2.0,4.7,1.3,0.8,0.0,0.8182,0.4032,0.7075,0.8063,0.7233,3.4585,0.83,0.2767,0.8735,0.2806,0.8696,0.9012,3.2016,0.8854,0.7115,0.7115,0.7115,0.7036,0.5929,0.9565,0.5059,0.1462,2.9051,0.6996,10.2767,0.8656,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,37249,1846,271,2960,54,14077,0,393,31,74,51,0,31,383,109,63,56,17.1,2.5,9.5,0.2,45.0,0.0,1.3,0.2,0.2,0.2,0.0,0.2,1.2,0.3,0.2,0.2
48,Texas,TX,48451,Tom Green County,48451,"Tom Green County, Texas",1522.3194713769,119276,0,51487,106,45449,634,23999,1890,1813,370,11410,966,10324,821,15788,1492,19007,91,28700,6,16290,1052,3270,482,2886,563,58789,445,5692,603,2869,407,1461,343,2153,430,5958,232,21.1,1.7,3.2,0.6,25.1,2.1,13.4,1.1,13.8,1.3,15.9,0.1,24.1,0.1,14.2,0.9,7.2,1.1,2.6,0.5,49.3,0.4,11.1,1.2,5.6,0.8,3.2,0.8,4.7,0.9,5.0,0.2,0.2727,0.2569,0.7984,0.3518,0.2174,1.8972,0.2846,0.3874,0.5573,0.3636,0.6482,0.3913,2.3478,0.4308,0.6324,0.6324,0.6324,0.917,0.1067,0.4545,0.5059,0.7628,2.7469,0.6206,7.6243,0.4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,121229,6726,743,4280,260,49838,0,1459,207,122,75,89,84,2561,405,440,381,14.8,1.6,3.6,0.2,41.8,0.0,1.2,0.2,0.1,0.1,0.1,0.1,2.1,0.3,0.4,0.3
48,Texas,TX,48453,Travis County,48453,"Travis County, Texas",994.29399589987,1289054,0,571625,301,538109,1698,218954,7340,32145,1924,151104,3765,82734,3013,159505,6073,133532,58,267428,99,115523,3687,27524,1787,61612,3406,674098,1390,163926,3365,17796,1334,22135,1585,29601,1615,27509,345,17.3,0.6,4.2,0.2,28.1,0.7,9.2,0.3,12.5,0.5,10.4,0.1,20.7,0.1,9.0,0.3,5.1,0.3,5.1,0.3,52.3,0.1,28.7,0.6,3.1,0.2,4.1,0.3,5.5,0.3,2.1,0.0,0.1621,0.4308,0.9091,0.0949,0.1423,1.7392,0.2095,0.0395,0.1937,0.0435,0.3597,0.7431,1.3795,0.0158,0.6719,0.6719,0.6719,0.996,0.0395,0.6364,0.6324,0.5494,2.8537,0.6561,6.6443,0.2688,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1467823,39631,2134,102001,1711,429581,0,91043,1675,1582,349,504,136,44696,2736,4691,936,7.4,0.4,7.9,0.1,33.3,0.0,7.1,0.1,0.1,0.1,0.0,0.1,3.5,0.2,0.4,0.1
48,Texas,TX,48455,Trinity County,48455,"Trinity County, Texas",693.794686150052,13735,0,8256,34,5946,281,3640,495,378,128,1282,269,1355,236,2356,408,3630,86,2707,19,3152,337,505,186,215,153,3152,20,24,29,2945,290,236,128,578,164,153,22,26.9,3.7,7.0,2.3,21.6,4.4,13.6,2.4,17.3,3.0,26.4,0.6,19.7,0.1,23.2,2.5,8.4,3.1,1.6,1.2,22.9,0.1,0.3,0.4,35.7,3.5,4.0,2.1,9.7,2.7,1.1,0.2,0.5889,0.834,0.5178,0.3636,0.5375,2.8418,0.6364,0.9051,0.1423,0.9328,0.7787,0.1897,2.9486,0.7984,0.1265,0.1265,0.1265,0.1462,0.9881,0.5968,0.9486,0.2688,2.9485,0.7312,8.8654,0.6719,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,2,4,11474,1119,212,1152,125,1586,0,17,22,0,23,0,23,391,125,6,10,18.8,3.4,8.4,0.9,11.5,0.0,0.1,0.2,0.0,0.4,0.0,0.4,2.8,0.9,0.0,0.1
48,Texas,TX,48457,Tyler County,48457,"Tyler County, Texas",924.389456209768,19962,0,9516,36,6811,263,5297,591,912,240,1256,244,2518,355,2839,454,4417,105,3816,34,4495,527,430,145,221,124,4313,87,209,86,1718,259,191,92,477,148,2129,71,29.9,3.3,12.6,3.2,18.4,3.5,17.4,2.4,15.9,2.5,22.1,0.5,19.1,0.2,25.2,2.9,6.4,2.1,1.2,0.6,21.6,0.4,2.2,0.9,18.1,2.7,2.8,1.3,7.0,2.1,10.7,0.4,0.7233,0.996,0.2688,0.6087,0.3794,2.9762,0.7075,0.7589,0.1067,0.9723,0.5178,0.1186,2.4743,0.5059,0.0988,0.0988,0.0988,0.5296,0.7115,0.3162,0.83,0.8933,3.2806,0.8656,8.8299,0.664,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,18130,1219,224,2107,170,1430,0,135,28,30,25,0,23,561,186,50,51,17.9,3.1,10.6,0.9,7.2,0.0,0.7,0.1,0.2,0.1,0.0,0.2,2.8,0.9,0.3,0.3
48,Texas,TX,48459,Upshur County,48459,"Upshur County, Texas",582.979592829068,41261,0,17383,37,14969,294,11315,1229,782,239,2963,369,3802,392,6694,808,7540,98,9824,0,8130,657,717,205,374,184,8623,93,86,63,3531,397,360,154,577,185,514,9,27.9,3.0,4.3,1.3,19.8,2.4,13.4,1.4,16.4,2.0,18.3,0.2,23.8,0.0,20.0,1.6,4.8,1.4,1.0,0.5,20.9,0.2,0.5,0.4,20.3,2.3,2.4,1.0,3.9,1.2,1.2,0.0,0.6443,0.4466,0.3715,0.3518,0.4466,2.2608,0.4111,0.5375,0.5138,0.834,0.2925,0.1107,2.2885,0.3755,0.0909,0.0909,0.0909,0.1897,0.8103,0.249,0.3794,0.3162,1.9446,0.249,6.5848,0.2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30196,1941,259,3091,266,3834,0,213,48,47,41,25,43,1347,265,66,72,13.0,1.7,7.5,0.6,9.3,0.0,0.5,0.1,0.1,0.1,0.1,0.1,3.3,0.6,0.2,0.2
48,Texas,TX,48461,Upton County,48461,"Upton County, Texas",1241.322021522894,3284,0,1676,77,1363,84,970,250,67,38,216,84,462,128,379,158,539,73,892,108,328,108,85,56,116,82,1961,148,16,25,238,88,55,44,82,45,67,3,30.1,7.8,4.7,2.8,15.8,6.1,21.0,5.5,11.8,4.9,16.4,2.2,27.2,3.3,10.2,3.3,6.3,4.1,3.6,2.6,59.7,4.5,1.0,1.5,14.2,5.2,4.0,3.2,6.0,3.3,2.0,0.1,0.7312,0.5217,0.1542,0.7549,0.0988,2.2608,0.4111,0.4229,0.8261,0.0949,0.5059,0.5968,2.4466,0.4862,0.7589,0.7589,0.7589,0.3123,0.5138,0.5968,0.7115,0.5296,2.664,0.5613,8.1303,0.5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3389,399,98,72,64,1849,166,17,23,21,21,0,15,2,4,0,15,29.3,7.1,2.2,2.0,56.3,5.1,0.5,0.7,0.6,0.6,0.0,1.5,0.1,0.1,0.0,1.5
48,Texas,TX,48463,Uvalde County,48463,"Uvalde County, Texas",1551.921055728766,24833,0,10108,22,8420,344,8320,1241,329,137,2202,448,3695,566,4690,869,4056,63,6478,65,4758,616,1019,308,1645,443,18676,69,305,149,1463,305,395,242,610,211,722,16,34.7,5.2,3.2,1.3,26.2,5.2,23.9,3.6,19.3,3.6,16.3,0.3,26.1,0.3,19.6,2.5,12.1,3.6,7.1,1.9,75.2,0.3,3.0,1.5,14.5,3.0,4.7,2.9,7.2,2.5,2.9,0.1,0.8735,0.2569,0.8656,0.834,0.7036,3.5336,0.8617,0.4111,0.7589,0.8063,0.9407,0.8419,3.7589,1.0,0.8933,0.8933,0.8933,0.6166,0.5494,0.6957,0.8458,0.6403,3.3478,0.8854,11.5336,0.9605,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,26412,1741,321,90,89,17942,0,324,157,31,43,0,28,271,152,18,28,20.7,3.7,0.4,0.4,72.3,0.0,1.3,0.6,0.1,0.2,0.0,0.2,1.1,0.6,0.1,0.1
48,Texas,TX,48465,Val Verde County,48465,"Val Verde County, Texas",3144.74826661443,47693,0,18551,71,16643,384,14332,1760,691,280,3745,549,7633,829,9208,923,6647,117,13361,81,6110,559,1681,384,5458,787,40842,73,982,346,1699,353,1873,469,802,237,1901,180,31.3,3.8,3.4,1.4,22.5,3.3,26.5,2.9,20.6,2.0,13.9,0.2,28.0,0.2,13.7,1.3,10.1,2.3,12.4,1.8,85.6,0.2,5.3,1.9,9.2,1.9,11.2,2.8,4.8,1.4,4.0,0.4,0.7826,0.2727,0.5889,0.8775,0.7866,3.3083,0.7866,0.2332,0.8656,0.3281,0.8775,0.9407,3.2451,0.8972,0.9368,0.9368,0.9368,0.7905,0.2767,0.9763,0.5296,0.7154,3.2885,0.8696,10.7787,0.9328,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,3,46830,4746,591,552,141,39319,0,303,73,61,57,5,11,496,160,106,94,28.5,3.4,1.2,0.3,82.4,0.0,0.6,0.2,0.1,0.1,0.0,0.1,1.0,0.3,0.2,0.2
48,Texas,TX,48467,Van Zandt County,48467,"Van Zandt County, Texas",842.571214210946,60053,0,25484,40,22326,459,13749,1557,808,253,5140,597,5832,531,10527,1085,12089,100,13721,0,9077,788,1232,260,855,302,10790,76,239,106,5210,570,724,199,641,159,620,13,23.3,2.6,3.1,0.9,23.0,2.6,14.0,1.3,17.7,1.8,20.1,0.2,22.8,0.0,15.3,1.3,5.5,1.2,1.5,0.5,18.0,0.1,0.9,0.4,20.4,2.2,3.2,0.9,2.9,0.7,1.0,0.0,0.3992,0.249,0.6443,0.3913,0.5771,2.2609,0.4229,0.6482,0.3992,0.4704,0.4071,0.17,2.0949,0.2451,0.0711,0.0711,0.0711,0.2964,0.8182,0.4545,0.1976,0.2213,1.988,0.2688,6.4149,0.2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48096,4165,575,1667,202,7440,0,290,49,224,130,13,19,1090,238,66,71,18.7,2.5,2.8,0.3,12.4,0.0,0.5,0.1,0.4,0.2,0.0,0.1,1.8,0.4,0.1,0.1
48,Texas,TX,48469,Victoria County,48469,"Victoria County, Texas",882.086306410368,91209,0,38974,50,34265,463,23389,1973,2259,453,8255,736,9656,935,14768,1652,14916,110,22993,75,13824,803,2466,449,2406,548,52275,231,2721,410,4594,513,1006,247,2484,445,1356,26,26.2,2.2,5.2,1.0,24.1,2.1,16.2,1.6,16.4,1.8,16.4,0.1,25.2,0.1,15.3,0.9,7.2,1.3,2.8,0.6,57.3,0.3,7.0,1.1,11.8,1.3,2.9,0.7,7.2,1.3,1.5,0.0,0.5415,0.6008,0.7391,0.5731,0.4466,2.9011,0.6719,0.4229,0.6601,0.4704,0.6482,0.4269,2.6285,0.6206,0.7115,0.7115,0.7115,0.8379,0.3992,0.3399,0.8458,0.419,2.8418,0.6522,9.0829,0.6957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87456,8110,606,4817,311,44193,0,1228,97,127,119,73,92,1685,429,152,105,23.7,1.8,5.3,0.3,48.5,0.0,1.3,0.1,0.1,0.1,0.1,0.1,1.8,0.5,0.2,0.1
48,Texas,TX,48471,Walker County,48471,"Walker County, Texas",784.221936721252,77182,0,28801,83,24592,539,19950,1836,2203,593,8362,993,7536,835,9682,1079,10446,196,10951,51,7469,985,1765,453,1738,566,34224,77,4427,741,5709,697,723,277,1643,389,16548,170,32.8,3.0,7.0,1.8,34.0,4.0,14.7,1.6,15.0,1.7,13.5,0.3,14.2,0.1,11.6,1.5,7.2,1.8,2.3,0.8,44.3,0.1,15.3,2.6,19.8,2.4,3.0,1.1,6.7,1.5,21.4,0.2,0.8261,0.834,0.996,0.4506,0.2964,3.4031,0.8103,0.2055,0.0079,0.166,0.6482,0.3478,1.3754,0.0119,0.5415,0.5415,0.5415,0.9644,0.7945,0.3834,0.7945,0.9644,3.9012,0.9802,9.2212,0.7154,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,91025,3871,594,16668,694,14226,0,914,87,100,98,235,403,2081,640,0,35,15.7,2.4,21.6,0.9,18.4,0.0,1.2,0.1,0.1,0.1,0.3,0.5,2.7,0.8,0.0,0.1
48,Texas,TX,48473,Waller County,48473,"Waller County, Texas",513.296187267936,57463,0,19537,48,17780,357,11145,1524,1606,549,4078,720,4218,442,10471,1384,6590,83,13395,44,6355,834,1272,398,2626,439,34173,120,505,271,3950,533,704,296,632,285,4773,117,21.1,2.9,6.1,2.0,22.9,4.0,13.3,1.4,18.3,2.4,11.5,0.1,23.3,0.1,11.1,1.5,7.1,2.2,4.9,0.8,59.5,0.2,2.5,1.4,20.2,2.7,4.0,1.7,3.6,1.6,8.3,0.2,0.2727,0.7628,0.6364,0.3399,0.6324,2.6442,0.5652,0.0949,0.4427,0.1502,0.6324,0.7233,2.0435,0.2055,0.7549,0.7549,0.7549,0.5692,0.8024,0.5968,0.3399,0.8656,3.1739,0.8379,8.6165,0.6364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58238,2989,611,14102,341,17732,0,877,111,54,46,9,20,1205,332,194,191,16.8,3.4,24.5,0.6,30.9,0.0,1.5,0.2,0.1,0.1,0.0,0.1,2.1,0.6,0.3,0.3
48,Texas,TX,48475,Ward County,48475,"Ward County, Texas",835.602356895916,11347,0,5124,14,4264,183,2663,525,299,144,680,186,1421,269,1345,293,1521,114,3292,108,1451,250,329,143,503,193,7099,22,148,98,758,164,128,75,167,86,116,7,23.7,4.7,5.5,2.7,15.9,4.3,19.8,3.5,12.0,2.6,13.4,1.0,29.0,1.0,12.9,2.2,7.7,3.3,4.8,1.8,62.6,0.2,2.9,1.9,14.8,3.2,3.0,1.8,3.9,2.0,1.0,0.1,0.4269,0.6561,0.166,0.7233,0.1107,2.083,0.3597,0.1976,0.8893,0.2609,0.7115,0.7075,2.7668,0.7075,0.7984,0.7984,0.7984,0.6087,0.581,0.3834,0.3794,0.2213,2.1738,0.336,7.822,0.4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10881,982,248,590,86,6317,0,75,23,10,17,0,23,107,85,0,23,23.0,5.5,5.2,0.8,55.7,0.0,0.7,0.4,0.1,0.2,0.0,0.4,0.9,0.8,0.0,0.4
48,Texas,TX,48477,Washington County,48477,"Washington County, Texas",604.193833241674,35807,0,17083,52,14482,426,6136,999,459,182,3375,543,2486,370,4673,919,7777,176,7657,5,4945,567,536,225,659,283,13547,250,1052,326,1884,435,297,179,866,308,2411,74,18.3,3.0,2.7,1.1,23.3,3.7,10.3,1.5,13.4,2.6,21.7,0.5,21.4,0.1,14.2,1.6,3.7,1.5,1.9,0.8,37.8,0.7,6.1,1.9,11.0,2.6,2.0,1.2,6.0,2.1,6.7,0.2,0.1937,0.1858,0.6798,0.1502,0.1739,1.3834,0.1265,0.7312,0.249,0.3636,0.1621,0.2688,1.7747,0.1146,0.3913,0.3913,0.3913,0.8142,0.3439,0.1976,0.7115,0.8103,2.8775,0.6838,6.4269,0.2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40590,2681,417,6446,290,6211,0,234,190,28,46,0,31,566,324,62,81,18.5,2.8,18.0,0.8,17.3,0.0,0.7,0.5,0.1,0.1,0.0,0.1,1.6,0.9,0.2,0.2
